Date	ChainId	Indicator	Verdict	ThreatCategory	Metric
8/19/23	1	0x5fbf3ed577c20249624f0e3acdd542e8f9ceecdb	TP	address-poisoner	precision
8/20/23	1	0x21f3b2b05df667f86028d7a238fce31eccd8d96e	TP	address-poisoner	precision
8/18/23	1	0xc370fc08bfdb6dba72f2ee97504f3f61aef8b632	TP	address-poisoner	precision
8/15/23	1	0xb466e60e204b52439c235b9a5667d853fe6c9df3	TP	address-poisoner	precision
8/19/23	1	0x0c69ed3232135d6378da153e591b118506af7b44	TP	address-poisoner	precision
8/17/23	1	0xcbafa376aed26dc501de11364487db2d23775703	TP	address-poisoner	precision
8/16/23	1	0x8c4cf3c0094f3ec26c78c19d870fb6a374f565b4	TP	address-poisoner	precision
8/17/23	1	0xa856a18e2d3927cb2c5799d2458042fd86bbf19d	TP	address-poisoner	precision
8/18/23	1	0x99a3c15df0490365c71d942e8e6aefac81724b4e	TP	address-poisoner	precision
8/18/23	1	0x2745a0d162d4ffa988bded3ae775feccac3a797a	TP	address-poisoner	precision
8/15/23	1	0x8ec89af9c9868898d029a46b920648e559f84796	TP	address-poisoner	precision
8/19/23	1	0xa40d1064b3a1ab559bca815222e3883393f9697f	TP	address-poisoner	precision
8/17/23	1	0xc7eb563a592d9186ad28997a44e9f642f282f7d9	TP	address-poisoner	precision
8/15/23	1	0xe5f3cf54d9019f50f7eb008f308115abfff040e4	TP	address-poisoner	precision
8/17/23	1	0xff9b6451793d03ef55d8d0e76c78d1739421ba4d	TP	address-poisoner	precision
8/16/23	1	0xe466b36058406cc1c8e3671919cb773901cfce7a	TP	address-poisoner	precision
8/20/23	1	0x97d135b08626be64dcd41ad391aea36fbab633ca	TP	address-poisoner	precision
8/20/23	1	0x967d37c47814582b7605034a5b65ccdee97c5bb7	TP	address-poisoner	precision
8/15/23	1	0x23299e9a2472d6f5144cd4a2d4f010dc7b95cc47	TP	address-poisoner	precision
8/15/23	1	0x925f7eb64f0dad0fa0b2a06d5c4c442f31b7ad8a	TP	address-poisoner	precision
8/19/23	1	0x1070d9fd0da920402b1546dcdcf61cb4e3f4b384	TP	address-poisoner	precision
8/17/23	1	0xc581fb4ab3e78d69bd388ce892b2704632f1aa5b	TP	address-poisoner	precision
8/20/23	1	0x986f5187545db0217bd531facc32e56839b77ccb	TP	address-poisoner	precision
8/15/23	1	0x4ae5dd24b0f2f5569423838d42a71a5b8223869b	TP	address-poisoner	precision
8/17/23	1	0x3be4ffad7bfb10ed83527ff0738127f2f9710ed0	TP	address-poisoner	precision
8/20/23	1	0x3733a21b8e22fd60b4256c7dd77d9c2950b5742e	TP	address-poisoner	precision
8/17/23	1	0xa76166f2ed09c58310dc30cc43b6947f29b15a73	TP	address-poisoner	precision
8/15/23	1	0xf895c935032dc28982e6f3a008a347f2e92df692	TP	address-poisoner	precision
8/20/23	1	0x8518800fe8f259b10e721ea42d16f69f04738104	TP	address-poisoner	precision
8/16/23	1	0x48bb65d94be3061adea6be16ecceebe5c62b03b8	TP	address-poisoner	precision
8/16/23	1	0xbf1869025dd0d825dd02db492cc64a3ba2760b43	TP	address-poisoner	precision
8/15/23	1	0x8b4cec55b201643763ac8e23dd0f09c05b92fa8b	TP	address-poisoner	precision
8/20/23	1	0x91fabcb5b59bb7071242e2d855a11705683a40f2	TP	address-poisoner	precision
8/16/23	1	0x608eee049e515f1ef8521c54416b120fa997c913	TP	address-poisoner	precision
8/19/23	1	0xfd7204f16ac105ccc4693a4bc96e37165e9b0598	TP	address-poisoner	precision
8/20/23	1	0x93ed7e2ed9a611c3cda3dc02a3c1377e02df1d0a	TP	address-poisoner	precision
8/19/23	1	0xac14e6ceca870b48d19727a59c63646f5ddfd4ac	TP	address-poisoner	precision
8/20/23	1	0xef152e84b4aa590888ffe422ee4ead931c5e74af	Likely FP	scammer-association	precision
8/20/23	1	0x2371e079d56b619662e4c96c28c3a8fa8a8bc3fe	TP	scammer-association	precision
8/19/23	1	0xc36e6eb0a41a82cf358282f3cbd06807a0dc721e	Likely TP	scammer-association	precision
8/19/23	1	0x05e60788414889538803d9e2c84d8453cc2f59c6	TP	scammer-association	precision
8/19/23	1	0xd5e15f965090a2fde011c3935d04724a4b6b342d	Likely FP	scammer-association	precision
8/20/23	1	0xa2d326890cc43bbb048ff60bb3cb09c119e7192b	TP	scammer-association	precision
8/17/23	1	0xb8ee279248711e2e4f06dc25b04df2c089e0542d	TP	scammer-association	precision
8/20/23	1	0x2e5bb4ccb8764c81e7fca3e975ae48ed7de3d95a	TP	scammer-association	precision
8/20/23	1	0x47cd661a5926765277e5f39c49a4a59f0f2f2293	Likely FP	scammer-association	precision
8/16/23	1	0xa1397bb0dac36c65c76e955382b6279cc3dc8ad1	TP	scammer-association	precision
8/19/23	1	0x4175639f452e2996b905438fca0726020bc0bea7	Likely FP	scammer-association	precision
8/19/23	1	0xe67069d42b3802fd45429c42131de35cc9b2bf23	Likely FP	scammer-association	precision
8/20/23	1	0x732356bea934307c7b1ab184d90392211964c865	TP	scammer-association	precision
8/20/23	1	0xb2596456d533a08d65f52d1069a6a3ea6674901f	Likely FP	scammer-association	precision
8/20/23	1	0x8675e116bccf8b7364fbe3c98e7fafd02bdd9693	TP	scammer-association	precision
8/19/23	1	0x0b81ac43a9ae817afdac684f2819918e9a162178	Likely FP	scammer-association	precision
8/19/23	1	0xde8894f4376bae10d801608199e4fac6b0b6993c	Likely TP	scammer-association	precision
8/19/23	1	0xb89a9a8ccdaefc553b326ddc2587841ed79f24de	Likely FP	scammer-association	precision
8/20/23	1	0xc67b5771db2c6bea0d43cbfc3f4178ae17a87a95	TP	scammer-association	precision
8/19/23	1	0x6ea6c48e30d41e4c08e9fb00bb98914d72a21c48	TP	scammer-association	precision
8/20/23	1	0xd52c46651c3265cbbec5c4f99134f692a55b4aef	TP	pig-butchering	precision
8/16/23	1	0x9c0d7a8b7a12c3efed3c6d874648d143d8a53bef	TP	pig-butchering	precision
8/15/23	1	0x587aa5a5f40d37cdfa512dbc5b2b1c0f93525ebd	TP	pig-butchering	precision
8/15/23	1	0x801e2fb30c92818aaba7bde51da048ac26555ec6	TP	pig-butchering	precision
8/16/23	1	0x82be5a79db51e783040a177129b1b256cca52b63	TP	pig-butchering	precision
8/19/23	1	0xd051ce1767b6c9b2b4a99e60db47323787686d81	TP	pig-butchering	precision
8/20/23	1	0xfb56de0ee8df9318b7b93755b2de44296c36adb0	TP	pig-butchering	precision
8/17/23	1	0xe170a796b161c25510ef5edbeed2b9b7a431cf43	TP	pig-butchering	precision
8/20/23	1	0xb8d816a3a4e86967c061905bd80034dd7e43479d	TP	pig-butchering	precision
8/19/23	1	0x01c741005a210bde9d8cdbf9581f9f75e390b79a	TP	pig-butchering	precision
8/20/23	1	0xda453ca63f802ee1267f1ba3f9c0120b327b3a7c	TP	pig-butchering	precision
8/19/23	1	0x06e5fb515996633d561062b2c6845ea0e6311ed6	TP	pig-butchering	precision
8/17/23	1	0xa3d9f45a9de8d086f43a02920d0c7d429efbe33e	TP	pig-butchering	precision
8/20/23	1	0x14c3f6cd848bd39001c1f8be687baa97c8982cc3	TP	pig-butchering	precision
8/16/23	1	0x519308b75a6a7a724a52035fd768f8b49d21dac2	TP	pig-butchering	precision
8/16/23	1	0x14bb7607bbce05a1a7f939243b56b6f5e14c3670	TP	pig-butchering	precision
8/15/23	1	0x3750b4b6bc88b1c5f4d06d06549f08679e7fcb92	Likely TP	fraudulent-nft-orders	precision
8/15/23	1	0x202764c5590b72985fdeddc9a4c8d5403bf07b17	Likely TP	fraudulent-nft-orders	precision
8/18/23	1	0x0a3f582635b88c8c2fcfdd0a81dc10dff143b76f	Likely TP	fraudulent-nft-orders	precision
8/15/23	1	0x38cedcbd23f55b7fbb207a3191518b2c84cc2ce1	Likely TP	fraudulent-nft-orders	precision
8/16/23	1	0x00005d0c9ac39db0798f6ca947202e5f55a10000	TP	fraudulent-nft-orders	precision
8/17/23	1	0x0000aa86477af0460cd990eff4767e55968c4000	TP	fraudulent-nft-orders	precision
8/20/23	1	0x09176c9ee188cb4519c5215d4c022aa89859681c	TP	fraudulent-nft-orders	precision
8/20/23	1	0x6e92c0c0dbfcb30b92676d4426aed2a587672751	TP	fraudulent-nft-orders	precision
8/15/23	1	0x34c4f0432ab3c3a74f3f5c3ad9a298309e7c5a53	Likely FP	fraudulent-nft-orders	precision
8/15/23	1	0xabaa21f3d22773e54b3e47fe3485820986420d32	TP	fraudulent-nft-orders	precision
8/19/23	1	0x98d0a5b7a3fcb169c6df1c4878d7d1b15ec9bcde	TP	fraudulent-nft-orders	precision
8/16/23	1	0x36557dd9ec844e32f0ab0c41eb1226f484a81e64	TP	fraudulent-nft-orders	precision
8/15/23	1	0x9b88b94c037bebca19f98aed9c78075572ff59a4	Likely TP	native-ice-phishing	precision
8/16/23	1	0xe48b70a3e7be8b5b68748b0cfef65d9bd0039c1c	Likely TP	native-ice-phishing	precision
8/16/23	1	0xd09ea82806d5a432bfc021809d1ea26dd2a8e7ff	Likely TP	native-ice-phishing	precision
8/16/23	1	0x31bd284e8ecfbaf5999c044dccc361837e01151d	Likely TP	native-ice-phishing	precision
8/18/23	1	0x68ef4451ea9d86285530cce2c98383550c3716d0	Likely FP	native-ice-phishing	precision
8/16/23	1	0xf7d77713d64fbda4db3328ea0db51e8383fd3940	Likely FP	native-ice-phishing	precision
8/20/23	1	0xdf25ae4aebd853c2b2221532526b079d9098acd5	Likely TP	native-ice-phishing	precision
8/19/23	1	0xb9106eb0e9e01fb0e8bcf497db94dfa2ce02ee50	Likely FP	native-ice-phishing	precision
8/18/23	1	0x8cb79a5a83a8f687f2a6358f13bb4b6a55cde417	Likely TP	native-ice-phishing	precision
8/19/23	1	0x85b4566010cccc7ab54dde0701f35f2ccaaa5185	Likely TP	native-ice-phishing	precision
8/17/23	1	0x345d069b9d376829c5a8d3e202ac51e65a138946	TP	native-ice-phishing-social-engineering	precision
8/17/23	1	0xf87e2e7c574843a65eb39b7b3f2e18f56e75450a	Likely FP	native-ice-phishing-social-engineering	precision
8/17/23	1	0xeeee798c777fabac70d5aa70406fc808ce200000	Likely TP	native-ice-phishing-social-engineering	precision
8/17/23	1	0x2b26a4c566a88977b609719e6795d1cf0be4989a	TP	native-ice-phishing-social-engineering	precision
8/15/23	1	0x573404d01216da08f52edc4a28af95c78e419022	TP	native-ice-phishing-social-engineering	precision
8/15/23	1	0x11ed2c7d36c37559b77f6bef2149340eda553a0f	TP	native-ice-phishing-social-engineering	precision
8/18/23	1	0xee2107f8a4fa9f1634f3bd951e1b072a50369b78	TP	native-ice-phishing-social-engineering	precision
8/15/23	1	0x382ad038c60ee4c109813ebc96c124f6ad4339fc	TP	native-ice-phishing-social-engineering	precision
8/15/23	1	0x7341687cc3642a576dad8990b5edea8e14da9438	TP	native-ice-phishing-social-engineering	precision
8/17/23	1	0xc6f4114ffa974ecb5e20ede5e43fdc2fc7dcaefc	TP	native-ice-phishing-social-engineering	precision
8/20/23	1	0x5aea5775959fbc2557cc8789bc1bf90a239d9a91	TP	native-ice-phishing-social-engineering	precision
8/19/23	1	0x5b8214ad47a25001046c3c62881bb39cf2618e72	TP	native-ice-phishing-social-engineering	precision
8/16/23	1	0x04621845aae7280faafce657a2bc84d67925c748	TP	native-ice-phishing-social-engineering	precision
8/17/23	1	0x9581e8f7ca55e2311c81f6e9feb947da6c8ebd16	TP	native-ice-phishing-social-engineering	precision
8/16/23	1	0xf7890ac87237ae185e74d8321b3548e102299ce7	TP	native-ice-phishing-social-engineering	precision
8/17/23	1	0x3a00790d2476edec4fbc5f1ffa0757ac0f46e192	TP	native-ice-phishing-social-engineering	precision
8/17/23	1	0xd3e5471cef63613ccb179fb928b42299ef8f7d27	Likely FP	native-ice-phishing-social-engineering	precision
8/17/23	1	0x00022cbef52bb7ae7f7bfe0cd1432897f939d000	TP	native-ice-phishing-social-engineering	precision
8/16/23	1	0x6421743b54dbf6e4cdbee2148a5abfd175158110	TP	native-ice-phishing-social-engineering	precision
8/16/23	1	0xb8244fd0c5be5072ff8c243e15cafdb4a97ef9fa	TP	native-ice-phishing-social-engineering	precision
8/16/23	1	0xd6b8c482c1f06265223b8bd0ad6efbf1214a9287	TP	native-ice-phishing-social-engineering	precision
8/16/23	1	0x771443d8014fe0860f59ad6af22978ff81e54b97	TP	native-ice-phishing-social-engineering	precision
8/17/23	1	0x5088cefdfed469a35338d45e089244bdc2b877fb	TP	native-ice-phishing-social-engineering	precision
8/15/23	1	0x1cbed1851f2b423f7aaac8b9656a43a4a6b610ab	TP	native-ice-phishing-social-engineering	precision
8/19/23	1	0x305bec66bdb3a11df99dd3582fe38d0cbf8a4977	TP	native-ice-phishing-social-engineering	precision
8/15/23	1	0x00009435f1870ad4144a77adaa22c61392464e00	TP	native-ice-phishing-social-engineering	precision
8/19/23	1	0x0974720a1b5db182daa80ff3a9f8043236f48e95	TP	wash-trading	precision
8/18/23	1	0x9dcca7eb2ae12aa4304a3eb994eaec636203a128	TP	wash-trading	precision
8/18/23	1	0x7bf4bb6ddcf9700115a30295bf24cb8ad04095f3	TP	wash-trading	precision
8/19/23	1	0x5306dc350809858a2b397c246994a362b2abf9e3	TP	wash-trading	precision
8/18/23	1	0x5c16a1799791acb83919e578707bf736bdfafefc	TP	wash-trading	precision
8/19/23	1	0x12eea04a8c4c6065e239a746d705c038b757c43e	TP	wash-trading	precision
8/19/23	1	0x0e1becc07f30440ce02b1715359755acf0004c22	TP	wash-trading	precision
8/17/23	1	0xd29158ac5596524934ec1c1a5066c42e4dcd60b3	TP	impersonating-token	precision
8/16/23	1	0xd039612b7c1bb091b6bb15b10963e5ff64b02a3e	TP	impersonating-token	precision
8/15/23	1	0xd930bb87855beecd5829f44d31ba4bd229522055	TP	impersonating-token	precision
8/15/23	1	0x9c7d09dd0967147032d2450f74d0a837f9b819dc	TP	impersonating-token	precision
8/20/23	1	0xca88bbf6ea6a9dc22a78a10bb474fcad71d071bd	TP	scammer-deployed-contract	precision
8/20/23	1	0x559a9bec9e0a95b54662fdd6edc36325b2169a5e	TP	scammer-deployed-contract	precision
8/19/23	1	0xe2c4db5e907e9bc949ae68e8b019b7ebafdd0a2e	TP	scammer-deployed-contract	precision
8/20/23	1	0x7eb49cbb0f70ade1f2ed0468f7ba52ebec146c31	TP	scammer-deployed-contract	precision
8/18/23	1	0x8a49b6d4a1034f574cf06eef1046fe559d7e62c6	TP	scammer-deployed-contract	precision
8/20/23	1	0x47f6644c1c456b2612636ad886735a12d0b38618	likely TP	scammer-deployed-contract	precision
8/19/23	1	0xae12a9e7f2070788ba90ed9a36e3ba489dc99b66	TP	scammer-deployed-contract	precision
8/19/23	1	0xad909466bf9f014f60f409b82f1c699a68663832	TP	scammer-deployed-contract	precision
8/20/23	1	0x93ed7e2ed9a611c3cda3dc02a3c1377e02df1d0a	TP	scammer-deployed-contract	precision
8/20/23	1	0x9379963e83835f91bf58800bccb9922c594129a0	TP	scammer-deployed-contract	precision
8/19/23	1	0xcf655c573f83d1b88a1d9ea87485fbeeceec5976	TP	scammer-deployed-contract	precision
8/19/23	1	0x254bbb11726afd9118a2e5390faa23c18e341783	Likely TP	scammer-deployed-contract	precision
8/20/23	1	0x373e517144820f26a0d5784de0f56e2a5086ea0e	TP	scammer-deployed-contract	precision
8/19/23	1	0x28cbc1b122cd09e12949f9368bb4a7fd2caf6a3c	TP	scammer-deployed-contract	precision
8/20/23	1	0xef1de30b5787743a0765f3269b483a43b4525793	TP	scammer-deployed-contract	precision
8/20/23	1	0x86c9e879fde1069821842a01e65f8aa304b5189e	TP	scammer-deployed-contract	precision
8/20/23	1	0x924eeb2a4425aebe64c299240e423093392ca177	TP	scammer-deployed-contract	precision
8/19/23	1	0x0aef65d5c989aa98f5f290ca8b4c3ab4e7e23197	TP	scammer-deployed-contract	precision
8/19/23	1	0x90530cd5fe84c1d594bc4b3082636cc60ef96e37	TP	scammer-deployed-contract	precision
8/19/23	1	0x8cf6c64d28687387db5131e794b4b134b88c586e	TP	scammer-deployed-contract	precision
8/20/23	1	0xdf87812bd3c51fd3316dae7ffe04e5a41e088257	TP	unknown	precision
8/19/23	1	0x82b49600e3c009bd39522aa115c180e37d26deec	TP	unknown	precision
8/17/23	1	0x0b5a06fb59743b58900725750aba92a49b1e8a28	TP	unknown	precision
8/19/23	1	0x980e5dd186eb72c92565f93817cb858ae522633f	TP	unknown	precision
8/17/23	1	0xcde7a52cc0ae67a43c2cce70f4f723081a958d8e	TP	unknown	precision
8/16/23	1	0x52c05bd12a467bcccef029f6ba80687cf212aef3	TP	unknown	precision
8/19/23	1	0x2d6a1d2af911f169568bd2a614de888adc331a49	TP	unknown	precision
8/18/23	1	0xdec7e26c783ce0b0d693c765314945e824031bb8	TP	unknown	precision
8/16/23	1	0x0109605bde6c2dd1ba1bfa88f4f391de37a44663	Likely FP	unknown	precision
8/19/23	1	0x28cbc1b122cd09e12949f9368bb4a7fd2caf6a3c	TP	unknown	precision
8/17/23	1	0x422dd086f0d06c6a94a8813010dca92707f20a45	Likely FP	unknown	precision
8/19/23	1	0x5c8db169b7894742c98e19c04d645a05a739dc47	Likely FP	unknown	precision
8/19/23	1	0xf2f36e9974144d2b74a7b31c842e008f3285625e	TP	unknown	precision
8/17/23	1	0x547304fc610a7ef671ca6f5810615f5e4c2d533b	TP	unknown	precision
8/18/23	1	0xf162bd324137bc7cd2342c141e0f8e94a4976b8f	TP	unknown	precision
8/15/23	1	0x96c0876f573e27636612cf306c9db072d2b13de8	TP	unknown	precision
8/15/23	1	0xf67a0e2aed3e1860e86f04ff835d9c5512079266	TP	unknown	precision
8/16/23	1	0x0000010e3cb01bcdc1c70fb1e0e7a06a6d580000	TP	unknown	precision
8/18/23	1	0x96496562a4bd799e5ff61a74338b91492f65f422	TP	unknown	precision
8/16/23	1	0x9821acfbbae40318462245ab09edc0d17c161914	TP	unknown	precision
8/19/23	1	0x7bccd4a1ca683ad86d4f08ad6978337f3f1be588	TP	unknown	precision
8/15/23	1	0xde595a719afa5f892ed4a74ac737c9aa4bcccc1e	TP	unknown	precision
8/15/23	1	0x89f76778fc420990be761dc754571f6e5a82c3d4	TP	unknown	precision
8/19/23	1	0x00c4fb3a84312b63306075eff5b7e1c3a44c5596	TP	unknown	precision
8/16/23	1	0x0169a0ab7443bb52f3d16cbd371a10eed335b3a5	TP	unknown	precision
8/18/23	1	0xeabc8973e7c30c58c5ccacb1ab953a2fe6548653	TP	unknown	precision
8/20/23	1	0x1b49ec2ff08f87a8108db86e32e26dd465db2db3	TP	unknown	precision
8/17/23	1	0x4064caae48f71cf04872c63a5175c4f5b73a8ea7	TP	unknown	precision
8/16/23	1	0xb201c932cc04e3c9587130380f9ce2525d44a7a8	TP	unknown	precision
8/17/23	1	0x5c50412d2a9a3c13d40cb6e015cf444f46890ca4	TP	unknown	precision
8/18/23	1	0x41a64c21b4aaac2e16d8f33f5d0bbb5c1adf79a3	TP	unknown	precision
8/17/23	1	0x4ebf60cbc7974cab851919b715cd0fb3152ea5e1	TP	unknown	precision
8/19/23	1	0xfbd3b545829135e492278a941b186ed3c558bbf7	TP	ice-phishing	precision
8/16/23	1	URL https://base-member.xyz likely involve	TP	ice-phishing	precision
8/18/23	1	URL https://scapesmania.co likely involved	TP	ice-phishing	precision
8/18/23	1	0xe03b61cbb9888664505f759a22bada35f7b3fdd4	Likely FP	ice-phishing	precision
8/20/23	1	0x6b5f80aa5c40d89e13554dbd791d5db7d08444dc	TP	ice-phishing	precision
8/16/23	1	URL https://www.claim-friend.tech likely i	TP	ice-phishing	precision
8/20/23	1	0x647f225450d49e03cd0c1cd4491d0cd1e9f04cdc	TP	ice-phishing	precision
8/16/23	1	URL https://trade.dydx.wallets-connect.com	TP	ice-phishing	precision
8/18/23	1	0x894054782f62d4faa782f9f8a776ec806eff9cf7	TP	ice-phishing	precision
8/20/23	1	0x5e5dc6569d759a648231a6d9a1340e2b6e99ef15	TP	ice-phishing	precision
8/16/23	1	URL https://seipass.io likely involved in	TP	ice-phishing	precision
8/18/23	1	URL https://bridge-shibarium.com likely in	TP	ice-phishing	precision
8/16/23	1	URL https://airdrop-tehbag.com likely invo	TP	ice-phishing	precision
8/16/23	1	URL https://pepeerc20.com likely involved	TP	ice-phishing	precision
8/16/23	1	URL https://syncwswap.com likely involved	TP	ice-phishing	precision
8/18/23	1	URL https://xtokenerc20.com likely involve	TP	ice-phishing	precision
8/15/23	1	0x000fd3e5100323d5b36c57b730e53c6b05eb0000	TP	ice-phishing	precision
8/18/23	1	0x13a7b6695c300fb2e0ce11aa3db37f315e49dba7	Likely FP	ice-phishing	precision
8/17/23	1	0x00035ff888618692dd7d2f33b59299a9e6cb7000	TP	ice-phishing	precision
8/16/23	1	URL https://opepen.games likely involved i	TP	ice-phishing	precision
8/16/23	1	0x865e002cd76e43e02343abceb7da80d3a44ec12d	TP	ice-phishing	precision
8/17/23	1	URL https://amlfast.com likely involved in	TP	ice-phishing	precision
8/16/23	1	0x3c4d4e7a3a0697a1f677d718546590dd45b00d98	TP	ice-phishing	precision
8/17/23	1	URL https://worldcoin.re likely involved i	TP	ice-phishing	precision
8/16/23	1	URL https://gitcoins.gift likely involved	TP	ice-phishing	precision
8/19/23	1	0x24772215af0b4cffce83f0133d441e32f719ec8b	TP	ice-phishing	precision
8/17/23	1	URL https://claim-manta.network likely inv	TP	ice-phishing	precision
8/20/23	1	URL https://claimhive.wtf likely involved	TP	ice-phishing	precision
8/18/23	1	URL https://qntportal.com likely involved	TP	ice-phishing	precision
8/16/23	1	URL https://rolibit.com likely involved in	TP	ice-phishing	precision
8/20/23	1	0x2f03b9f8289b4736988dcc6a4ed6c2c48d48dffb	TP	ice-phishing	precision
8/20/23	1	0x0986b5d524dedec2d1a67dae088ad90d50315c84	TP	ice-phishing	precision
8/19/23	1	0x062496eaba420cc7993c79961f34e38bc97d2fca	TP	ice-phishing	precision
8/20/23	1	URL https://frogburn.xyz likely involved i	TP	ice-phishing	precision
8/19/23	1	0xb9684e01575e8a0e10993b52b4cb168bcbeb6cb8	TP	ice-phishing	precision
8/16/23	1	0x32f6e315809d38ad73ba9d863c4cdc2cd3116778	TP	ice-phishing	precision
8/20/23	1	URL https://shibarium-bridge.xyz likely in	TP	ice-phishing	precision
8/20/23	1	0x67e5ae3e1ad16d4c020db518f2a9943d4f73d6ef	TP	ice-phishing	precision
8/17/23	1	0x73d335866d6437863f71a3f41f39460221e77560	TP	ice-phishing	precision
8/19/23	1	0xa1133179cee64d715c4950a1a088a6302703593d	TP	ice-phishing	precision
8/16/23	1	URL https://mail.mint-degods.com likely in	TP	ice-phishing	precision
8/20/23	1	URL https://connect-web3.pages.dev likely	TP	ice-phishing	precision
8/17/23	1	URL https://worldcoin-drop.com likely invo	TP	ice-phishing	precision
8/19/23	1	0x00001c46f02ddf529a6621604e8fc47730580000	TP	ice-phishing	precision
8/19/23	1	0x00000a2f6efb2defc786ef09710b60b29c220000	TP	ice-phishing	precision
8/18/23	1	0x0000c780a030c8c1cc74e8ffd927f08d1c200000	TP	ice-phishing	precision
8/16/23	1	URL https://www.rewards-cyber.com.claim-ai	TP	ice-phishing	precision
8/17/23	1	URL https://leetswapfinance.xyz likely inv	TP	ice-phishing	precision
8/18/23	1	URL https://shibarium.shop likely involved	TP	ice-phishing	precision
8/16/23	1	URL https://tomi.eth2pool.net likely invol	TP	ice-phishing	precision
8/17/23	1	URL https://daopepe.disabledpepe.com likel	TP	ice-phishing	precision
8/16/23	1	URL https://blurpackageclaim.com likely in	TP	ice-phishing	precision
8/18/23	1	URL https://sanoswap.com likely involved i	TP	ice-phishing	precision
8/16/23	1	URL https://zksync-airdrop.pages.dev likel	TP	ice-phishing	precision
8/16/23	1	URL https://py-usd-paypal.com likely invol	TP	ice-phishing	precision
8/16/23	1	URL https://pepecoin-claims.org likely inv	TP	ice-phishing	precision
8/16/23	1	0xe6a5cad00ea7b810f9b5ad3b9b7e15d9470620cb	Likely FP	ice-phishing	precision
8/17/23	1	URL https://arbitrum.swapbridge.info likel	TP	ice-phishing	precision
8/20/23	1	URL https://airdrop-finder.com likely invo	TP	ice-phishing	precision
8/17/23	1	URL https://arkhamintelligence.com.aztecme	TP	ice-phishing	precision
8/16/23	1	URL https://paalai-migration.com likely in	TP	ice-phishing	precision
8/20/23	1	URL https://altwebinterface.live likely in	TP	ice-phishing	precision
8/19/23	1	0x8d70c4ac93ea9ff224e834d8f85176448b30ac30	TP	ice-phishing	precision
8/16/23	1	URL https://xcoinget.com likely involved i	TP	ice-phishing	precision
8/16/23	1	URL https://exoworlds.site likely involved	TP	ice-phishing	precision
8/20/23	1	0xca820a77b37dbfa376d7466490aa7679c508bec1	TP	ice-phishing	precision
8/19/23	1	0xae24be3cf2cbb189d83ce05511ed988c60aa2357	TP	ice-phishing	precision
8/16/23	1	URL https://www.divaclaim.live likely invo	TP	ice-phishing	precision
8/20/23	1	0x631945492c2a5189ee8fdb6d4cd802c7fd8ae332	TP	ice-phishing	precision
8/19/23	1	0x9fa7bb759641fcd37fe4ae41f725e0f653f2c726	TP	ice-phishing	precision
8/16/23	1	URL https://bigeyes-rewards.com likely inv	TP	ice-phishing	precision
8/16/23	1	URL https://basechain.cc likely involved i	TP	ice-phishing	precision
8/17/23	1	URL https://rocketpool-dao.com likely invo	TP	ice-phishing	precision
8/20/23	1	URL https://digitoads-reward.com likely in	TP	ice-phishing	precision
8/19/23	1	0xc33d8f9b4859b7ce8267c5f6eb1526b16ecf0863	TP	ice-phishing	precision
8/19/23	1	0xad19980d430b5b35f775d90ab339cec2e1cef593	TP	ice-phishing	precision
8/16/23	1	URL https://graphprotocol.org likely invol	TP	ice-phishing	precision
8/16/23	1	0x0d11520bd08f29f510839ce257391363a7a7718e	TP	ice-phishing	precision
8/16/23	1	0xed3f9766c191657ef376abb5418e81550a73eb1f	TP	ice-phishing	precision
8/17/23	1	URL https://www.claim-shibrewards.com like	TP	ice-phishing	precision
8/20/23	1	URL https://trending.onchainsurnmers.xyz l	TP	ice-phishing	precision
8/20/23	1	0x48464da5b52258ca5dc88ee247d1419836a634c9	Likely FP	ice-phishing	precision
8/20/23	1	0xac83b833e6845004938d5545d3b44d3c5c29a63b	TP	ice-phishing	precision
8/15/23	1	0x0000aa86477af0460cd990eff4767e55968c4000	TP	ice-phishing	precision
8/20/23	1	0xdf270b01e5a34cef783e21e7e8af6b09a7a6eeca	TP	ice-phishing	precision
7/31/23	1	0xf8b2207238bd56965db96f7520ac4365b7924bb7	FN	ice-phishing	recall
7/31/23	1	0xdd7c4fb26a25774d1d6c94888053dc58e536919d	FN	ice-phishing	recall
7/31/23	1	0x39720be11da41f0b0bf37a3cc918b5d89a949ce9	FN	ice-phishing	recall
7/31/23	1	0x0be01f2508298771b13424d6fbd87a257c87663f	FN	ice-phishing	recall
7/31/23	1	0x4FA82c476c73417a7c7752664ed9897a440EA352	TP	ice-phishing	recall
7/31/23	1	0x0000553F880fFA3728b290e04E819053A3590000	TP	ice-phishing	recall
7/31/23	1	0x000019ef40f8eaab40a233906a5d428418920000	TP	ice-phishing	recall
7/31/23	1	0x6007D8d700004635340a40B990A4057a16531C2a	TP	hard-rug-pull	recall
7/31/23	1	0x77E3e957082Ca648c1C5b0F3e6AEc00Ab1245186	TP	ice-phishing	recall
7/31/23	1	0x0000553f880ffa3728b290e04e819053a3590000	TP	ice-phishing	recall
7/31/23	1	0x00005d0c9ac39db0798f6ca947202e5f55a10000	TP	ice-phishing	recall
7/31/23	1	0xc12ba780e5338cc010566150acf9554e0dd271ae	TP	ice-phishing	recall
7/31/23	1	0x5c327005823406875fef11df769613cbcaa54f10	TP	ice-phishing	recall
7/31/23	1	0x00006deacd9ad19db3d81f8410ea2b45ea570000	TP	ice-phishing	recall
